Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,TS%,3PM,DEFWS,USG%,PIE,MVP,Prior MVPs,DPOY
1996,90.1,Robert Horry,LAL,4,54,82,25,7.8,4.4,2.0,1.2,1.0,1.3,52.9,0.9,0.08800000000000001,14.6,8.3,0,0,0
1996,90.1,Doug West,MIN,6,68,82,31,7.8,2.2,1.7,0.9,0.4,1.0,50.5,0.2,68,14.1,4.4,0,0,0
1996,90.1,Reggie Slater,TOR,12,26,82,8,7.8,3.7,0.8,0.3,0.2,1.1,55.8,0.0,42,22.4,11.0,0,0,0
1996,90.1,Popeye Jones,TOR,12,79,82,30,7.8,8.6,1.1,0.7,0.5,1.5,52.1,0.0,0.07200000000000001,12.9,8.4,0,0,0
1996,90.1,Marty Conlon,BOS,15,74,82,13,7.8,4.4,1.4,0.6,0.2,1.5,54.2,0.0,19,16.4,7.9,0,0,0
1996,90.1,Bo Outlaw,LAC,8,82,82,36,7.6,5.5,1.9,1.1,1.7,1.3,60.2,0.0,109,12.7,10.9,0,0,0
1996,90.1,Dee Brown,BOS,15,21,82,4,7.6,2.3,3.2,1.5,0.3,1.1,45.5,1.0,71,16.1,7.4,0,0,0
1996,90.1,Kobe Bryant,LAL,4,71,82,48,7.6,1.9,1.3,0.7,0.3,1.6,54.4,0.7,67,23.9,9.0,0,0,0
1996,90.1,Brent Barry,LAC,8,59,82,24,7.5,1.9,2.6,0.9,0.3,1.3,52.6,0.9,0.052000000000000005,19.6,9.9,0,0,0
1996,90.1,Lamond Murray,LAC,8,74,82,31,7.4,3.1,0.8,0.7,0.4,1.2,52.0,0.4,53,20.5,9.6,0,0,0
1996,90.1,Antoine Carr,UTA,1,82,82,64,7.4,2.4,0.9,0.3,0.8,0.9,52.2,0.0,0.055999999999999994,20.7,7.1,0,0,0
1996,90.1,Jason Caffey,CHI,1,75,82,62,7.3,4.0,1.2,0.3,0.1,1.3,57.4,0.0,69,17.9,8.3,0,0,0
1996,90.1,Jalen Rose,IND,10,66,82,31,7.3,1.8,2.3,0.9,0.3,1.6,54.1,0.3,79,20.8,9.4,0,0,0
1996,90.1,Lorenzen Wright,LAC,8,77,82,35,7.3,6.1,0.6,0.6,0.8,1.0,50.3,0.0,47,14.5,7.2,0,0,0
1996,90.1,Donyell Marshall,GSW,10,61,82,19,7.3,4.5,0.9,0.4,0.8,0.9,47.8,0.6,0.02,21.7,9.7,0,0,0
1996,90.1,Greg Ostertag,UTA,1,77,82,60,7.3,7.3,0.4,0.3,2.0,1.0,56.1,0.0,0.10400000000000001,14.6,9.7,0,0,0
1996,90.1,Cory Alexander,SAS,13,80,82,20,7.2,1.5,3.2,1.0,0.2,1.8,52.8,1.2,16,21.3,8.9,0,0,0
1996,90.1,A.C. Green,DAL,11,83,82,23,7.2,7.9,0.8,0.8,0.2,0.9,52.3,0.0,0.08,11.8,9.8,0,0,0
1996,90.1,Tony Massenburg,NJN,13,79,82,26,7.2,6.5,0.3,0.5,0.6,1.2,52.3,0.0,47,13.5,6.8,0,0,0
1996,90.1,Brian Shaw,ORL,7,77,82,41,7.2,2.5,4.1,0.9,0.3,2.2,47.8,0.8,46,18.1,7.0,0,0,0
1996,90.1,Ervin Johnson,DEN,12,82,82,21,7.1,11.1,0.9,0.8,2.8,1.4,54.3,0.0,49,11.4,10.5,0,0,0
1996,90.1,Bison Dele,CHI,1,9,82,6,7.0,3.7,1.3,0.3,0.6,1.2,45.3,0.0,39,27.1,7.3,0,0,0
1996,90.1,Tyus Edney,SAC,9,70,82,31,6.9,1.6,3.2,0.9,0.0,1.6,49.9,0.1,61,18.9,9.2,0,0,0
1996,90.1,Terry Porter,MIN,6,82,82,40,6.9,2.1,3.6,0.7,0.1,1.6,54.4,0.8,0.08199999999999999,18.4,11.4,0,0,0
1996,90.1,Elliot Perry,MIL,11,82,82,33,6.9,1.5,3.0,1.2,0.0,1.4,55.7,0.6,0.06,17.2,11.3,0,0,0
1996,90.1,Sarunas Marciulionis,DEN,12,17,82,5,6.8,1.8,1.5,0.7,0.1,2.4,49.6,0.6,62,26.0,4.4,0,0,0
1996,90.1,Rex Walters,PHI,14,59,82,18,6.8,1.8,1.9,0.5,0.1,1.0,57.1,1.0,0.027000000000000003,16.5,9.2,0,0,0
1996,90.1,Jerome Kersey,LAL,4,70,82,48,6.8,5.2,1.3,1.7,0.7,1.1,47.5,0.2,102,14.2,7.7,0,0,0
1996,90.1,Henry James,ATL,4,53,82,39,6.7,1.5,0.4,0.2,0.0,0.5,55.5,1.4,42,16.6,4.7,0,0,0
1996,90.1,Lawrence Moten,VAN,14,67,82,11,6.7,1.8,1.9,0.7,0.4,1.2,46.1,0.6,34,21.1,6.7,0,0,0
1996,90.1,Byron Scott,LAL,4,79,82,54,6.7,1.5,1.3,0.6,0.2,0.7,59.0,0.9,75,15.0,9.5,0,0,0
1996,90.1,Brooks Thompson,DEN,12,67,82,18,6.6,1.4,2.7,0.8,0.0,1.3,52.6,1.4,15,21.0,8.1,0,0,0
1996,90.1,Alan Henderson,ATL,4,30,82,20,6.6,3.9,0.8,0.7,0.2,1.0,51.0,0.0,6,19.7,7.5,0,0,0
1996,90.1,Roy Rogers,VAN,14,82,82,14,6.6,4.7,0.6,0.3,2.0,1.0,51.8,0.0,0.013000000000000001,15.2,6.9,0,0,0
1996,90.1,Michael Smith,SAC,9,81,82,34,6.6,9.5,2.4,1.0,0.7,1.6,54.5,0.0,81,11.0,10.1,0,0,0
1996,90.1,Wayman Tisdale,PHX,6,53,82,25,6.5,2.3,0.4,0.2,0.4,0.7,44.1,0.0,23,24.9,3.9,0,0,0
1996,90.1,Sharone Wright,TOR,12,60,82,23,6.5,3.1,0.5,0.3,0.8,1.6,42.3,0.0,45,25.0,2.0,0,0,0
1996,90.1,Zan Tabak,TOR,12,13,82,6,6.5,3.8,1.1,0.5,0.8,1.6,50.1,0.0,0.052000000000000005,21.5,7.4,0,0,0
1996,90.1,Anthony Goldwire,DEN,12,60,82,22,6.5,1.4,3.7,0.6,0.0,1.3,53.1,1.1,55,16.6,8.5,0,0,0
1996,90.1,Terry Dehere,LAC,8,73,82,30,6.4,1.3,2.2,0.4,0.0,1.3,52.4,0.7,51,22.6,8.4,0,0,0
1996,90.1,Duane Ferrell,IND,10,62,82,33,6.4,2.3,1.1,0.6,0.1,0.9,52.1,0.3,75,17.7,6.7,0,0,0
1996,90.1,Ron Harper,CHI,1,76,82,64,6.3,2.5,2.5,1.1,0.5,0.7,54.3,0.9,106,12.4,8.6,0,0,0
1996,90.1,Buck Williams,NYK,3,74,82,53,6.3,5.4,0.7,0.5,0.5,1.1,57.4,0.0,107,14.7,9.9,0,0,0
1996,90.1,Kurt Thomas,MIA,2,18,82,10,6.3,5.9,0.5,0.7,0.5,1.4,45.1,0.0,111,18.1,6.5,0,0,0
1996,90.1,Kenny Smith,DEN,12,48,82,16,6.3,0.9,2.4,0.4,0.0,1.5,58.0,1.2,-1,18.9,8.4,0,0,0
1996,90.1,Tom Hammonds,DEN,12,81,82,21,6.2,5.0,0.8,0.2,0.3,1.1,53.4,0.0,33,13.9,6.4,0,0,0
1996,90.1,Willie Burton,ATL,4,24,82,15,6.2,1.7,0.5,0.3,0.1,1.1,50.7,0.5,55,20.7,3.5,0,0,0
1996,90.1,Aaron Williams,VAN,14,33,82,4,6.2,4.3,0.5,0.5,0.9,1.0,59.9,0.0,0.057999999999999996,16.1,11.2,0,0,0
1996,90.1,Darrell Armstrong,ORL,7,67,82,34,6.1,1.1,2.6,0.9,0.1,1.5,52.5,0.8,64,21.3,9.2,0,0,0
1996,90.1,Chris Carr,MIN,6,55,82,28,6.1,2.1,0.9,0.4,0.2,0.7,55.6,0.6,63,18.1,8.8,0,0,0
1996,90.1,Bimbo Coles,GSW,10,51,82,19,6.1,2.3,2.9,0.7,0.1,1.2,46.3,0.6,17,15.0,6.1,0,0,0
1996,90.1,Eric Piatkowski,LAC,8,65,82,28,6.0,1.6,0.8,0.5,0.2,0.7,57.9,0.8,0.040999999999999995,21.1,10.9,0,0,0
1996,90.1,Shandon Anderson,UTA,1,65,82,56,5.9,2.8,0.8,0.4,0.1,1.1,53.4,0.4,34,19.0,6.8,0,0,0
1996,90.1,Kevin Edwards,NJN,13,32,82,10,5.9,1.3,1.8,0.5,0.1,1.5,47.0,0.5,38,21.5,6.5,0,0,0
1996,90.1,Reggie Williams,NJN,13,13,82,3,5.8,2.4,0.8,0.6,0.3,0.9,46.8,0.7,0.04,19.0,5.5,0,0,0
1996,90.1,Scott Williams,PHI,14,62,82,18,5.8,6.4,0.7,0.7,0.7,0.8,52.9,0.0,0.054000000000000006,12.6,8.1,0,0,0
1996,90.1,Vitaly Potapenko,CLE,9,80,82,40,5.8,2.7,0.5,0.3,0.4,1.4,48.6,0.0,0.09,22.6,4.1,0,0,0
1996,90.1,Melvin Booker,GSW,10,21,82,8,5.8,1.3,2.4,0.1,0.1,1.3,55.1,0.6,67,14.0,6.4,0,0,0
1996,90.1,Theo Ratliff,DET,5,76,82,48,5.8,3.4,0.2,0.4,1.5,0.7,56.6,0.0,66,16.5,7.5,0,0,0
1996,90.1,Eldridge Recasner,ATL,4,71,82,48,5.7,1.6,1.3,0.5,0.1,0.9,53.9,0.8,68,16.5,7.8,0,0,0
1996,90.1,Dennis Rodman,CHI,1,55,82,48,5.7,16.1,3.1,0.6,0.3,2.0,47.9,0.1,153,9.9,12.1,0,0,0
1996,90.1,Sam Mack,HOU,2,52,82,34,5.6,2.0,1.1,0.6,0.1,0.8,52.1,0.9,76,16.1,7.1,0,0,0
1996,90.1,Pooh Richardson,LAC,8,59,82,27,5.6,1.7,2.9,0.9,0.1,1.1,45.5,0.7,65,17.8,8.9,0,0,0
1996,90.1,Xavier McDaniel,NJN,13,62,82,19,5.6,5.1,1.0,0.6,0.3,1.1,43.9,0.1,66,16.3,6.9,0,0,0
1996,90.1,Vincent Askew,DEN,12,43,82,19,5.6,2.3,2.1,0.4,0.1,1.1,53.2,0.2,87,14.9,6.2,0,0,0
1996,90.1,Haywoode Workman,IND,10,4,82,1,5.5,1.8,2.8,0.8,0.0,1.3,53.8,0.0,33,13.3,6.6,0,0,0
1996,90.1,Tony Delk,CHH,5,61,82,39,5.4,1.6,1.6,0.6,0.1,1.1,59.6,0.9,33,17.6,9.3,0,0,0
1996,90.1,Lucious Harris,PHI,14,54,82,13,5.4,1.3,0.9,0.8,0.1,0.6,46.6,0.7,53,17.9,6.7,0,0,0
1996,90.1,Andrew DeClercq,GSW,10,71,82,26,5.3,4.2,0.5,0.5,0.4,1.1,55.2,0.0,35,17.0,5.8,0,0,0
1996,90.1,Andrew Lang,MIL,11,52,82,24,5.3,5.3,0.5,0.5,0.9,0.8,49.8,0.0,0.06,12.2,6.5,0,0,0
1996,90.1,Chris Whitney,WAS,8,82,82,44,5.2,1.3,2.2,0.6,0.0,0.8,56.6,0.7,67,17.5,12.0,0,0,0
1996,90.1,Aaron McKie,DET,5,83,82,48,5.2,2.7,1.9,0.9,0.3,1.1,52.4,0.5,0.1,14.2,9.5,0,0,0
1996,90.1,Scott Burrell,GSW,10,57,82,25,5.2,2.8,1.3,0.5,0.3,0.9,48.5,0.7,0.055999999999999994,16.6,6.0,0,0,0
1996,90.1,Charlie Ward,NYK,3,79,82,56,5.2,2.8,4.1,1.1,0.2,1.9,52.2,0.6,94,13.7,8.8,0,0,0
1996,90.1,Erick Dampier,IND,10,72,82,37,5.1,4.1,0.6,0.3,1.0,1.2,45.1,0.0,64,21.4,7.0,0,0,0
1996,90.1,Lee Mayberry,VAN,14,80,82,14,5.1,1.7,4.1,0.8,0.1,1.1,52.5,1.0,0.037000000000000005,11.4,7.0,0,0,0
1996,90.1,Felton Spencer,GSW,10,73,82,24,5.1,5.7,0.3,0.5,0.7,1.2,52.4,0.0,0.044000000000000004,12.7,4.0,0,0,0
1996,90.1,Brent Price,HOU,2,25,82,14,5.0,1.2,2.6,0.7,0.0,1.3,55.1,0.7,63,16.5,7.9,0,0,0
1996,90.1,Hubert Davis,TOR,12,36,82,10,5.0,1.1,0.9,0.3,0.1,0.6,46.6,0.4,46,14.9,4.7,0,0,0
1996,90.1,Grant Long,DET,5,65,82,41,5.0,3.4,0.6,0.7,0.1,0.7,52.3,0.3,0.07,15.1,7.9,0,0,0
1996,90.1,Tony Smith,CHH,5,69,82,43,5.0,1.4,2.2,0.7,0.3,1.1,47.7,0.5,0.036000000000000004,15.3,5.1,0,0,0
1996,90.1,Emanual Davis,HOU,2,13,82,12,5.0,1.7,2.0,0.7,0.2,1.3,56.5,0.9,0.10099999999999999,14.3,8.4,0,0,0
1996,90.1,Jeff McInnis,DEN,12,13,82,2,5.0,0.5,1.4,0.2,0.1,1.0,60.9,0.9,0.009000000000000001,25.2,9.0,0,0,0
1996,90.1,Jaren Jackson,WAS,8,75,82,41,5.0,1.8,0.9,0.6,0.2,0.8,52.0,0.7,75,16.1,6.2,0,0,0
1996,90.1,Kevin Gamble,SAC,9,62,82,26,5.0,1.7,1.2,0.3,0.3,0.4,52.9,0.9,0.03,14.6,8.5,0,0,0
1996,90.1,Samaki Walker,DAL,11,43,82,14,4.9,3.4,0.4,0.3,0.5,0.9,48.5,0.0,23,19.5,7.4,0,0,0
1996,90.1,Loren Meyer,PHX,6,54,82,24,4.9,2.7,0.4,0.2,0.3,1.1,48.9,0.1,0.036000000000000004,21.2,3.4,0,0,0
1996,90.1,Keith Askins,MIA,2,78,82,60,4.9,3.5,1.0,0.7,0.2,0.8,55.7,0.9,105,10.4,6.0,0,0,0
1996,90.1,Jon Barry,ATL,4,58,82,38,4.9,1.7,2.0,0.9,0.1,1.0,53.5,0.8,0.08900000000000001,14.8,9.5,0,0,0
1996,90.1,John Crotty,MIA,2,48,82,35,4.8,1.0,2.1,0.4,0.0,0.9,63.7,0.4,62,15.5,10.7,0,0,0
1996,90.1,Oliver Miller,TOR,12,61,82,22,4.8,5.0,1.4,0.8,1.0,1.5,53.9,0.0,0.06,13.8,8.2,0,0,0
1996,90.1,Travis Knight,LAL,4,71,82,48,4.8,4.5,0.5,0.4,0.8,0.7,53.6,0.0,0.07200000000000001,14.0,8.3,0,0,0
1996,90.1,Othella Harrington,HOU,2,57,82,37,4.8,3.5,0.3,0.2,0.4,1.0,57.0,0.0,66,15.0,6.5,0,0,0
1996,90.1,John Wallace,NYK,3,68,82,48,4.8,2.3,0.5,0.3,0.4,1.1,57.1,0.0,64,19.9,9.3,0,0,0
1996,90.1,Fred Hoiberg,IND,10,47,82,24,4.8,1.7,0.9,0.6,0.1,0.5,59.0,0.6,0.055999999999999994,16.3,11.3,0,0,0
1996,90.1,Frank Brickowski,BOS,15,17,82,5,4.8,2.0,0.9,0.3,0.2,1.1,51.2,0.4,0.018000000000000002,16.9,3.7,0,0,0
1996,90.1,Randy Brown,CHI,1,72,82,61,4.7,1.5,1.8,1.1,0.2,0.8,46.1,0.1,78,17.3,7.6,0,0,0
1996,90.1,Stacey Augmon,POR,5,60,82,41,4.7,2.3,0.9,0.7,0.3,1.1,53.1,0.0,78,15.5,7.5,0,0,0
1996,90.1,Charles Smith,SAS,13,19,82,5,4.6,3.4,0.7,0.7,1.2,1.2,46.1,0.0,0.07,16.2,6.0,0,0,0
1996,90.1,Bill Wennington,CHI,1,61,82,53,4.6,2.1,0.7,0.2,0.2,0.5,53.8,0.0,55,16.6,5.8,0,0,0
1996,90.1,Chris Robinson,VAN,14,41,82,6,4.6,1.7,1.6,0.7,0.2,0.8,48.6,0.8,8,15.2,4.5,0,0,0
1996,90.1,Nate McMillan,SEA,2,37,82,25,4.6,3.2,3.8,1.6,0.2,0.9,52.2,0.8,124,11.1,11.9,0,0,0
1996,90.1,Matt Bullard,HOU,2,71,82,47,4.5,1.6,0.9,0.3,0.3,0.5,53.5,0.9,0.04,14.7,6.9,0,0,0
1996,90.1,Clifford Rozier,TOR,12,42,82,15,4.5,5.6,0.7,0.6,1.0,0.7,47.1,0.0,0.027999999999999997,13.6,7.9,0,0,0
1996,90.1,Dontonio Wingfield,POR,5,47,82,30,4.5,2.9,1.0,0.3,0.1,1.0,50.1,0.6,51,19.7,6.7,0,0,0
1996,90.1,Howard Eisley,UTA,1,82,82,64,4.5,1.0,2.4,0.5,0.1,1.3,53.0,0.2,0.052000000000000005,18.6,7.5,0,0,0
1996,90.1,Lloyd Daniels,NJN,13,22,82,4,4.5,2.0,1.2,0.5,0.1,0.6,40.3,1.0,0.03,17.7,3.9,0,0,0
1996,90.1,Eric Montross,NJN,13,78,82,27,4.4,6.6,0.8,0.3,0.9,1.0,45.2,0.0,0.055999999999999994,11.0,5.2,0,0,0
1996,90.1,Chris Morris,UTA,1,73,82,59,4.3,2.2,0.6,0.4,0.3,0.6,48.6,0.4,24,17.6,6.4,0,0,0
1996,90.1,Larry Stewart,SEA,2,70,82,50,4.3,2.4,0.7,0.4,0.3,0.9,51.2,0.1,0.057999999999999996,15.8,5.9,0,0,0
1996,90.1,Shawn Respert,TOR,12,41,82,15,4.2,1.0,1.0,0.5,0.0,0.7,55.1,0.5,42,15.8,7.4,0,0,0
1996,90.1,Corie Blount,LAL,4,58,82,40,4.2,4.8,0.6,0.4,0.4,0.9,55.9,0.0,73,11.6,7.8,0,0,0
1996,90.1,Jermaine O'Neal,POR,5,45,82,31,4.1,2.8,0.2,0.0,0.6,0.6,49.4,0.0,0.055999999999999994,19.4,9.7,0,0,0
1996,90.1,Harvey Grant,WAS,8,78,82,42,4.1,3.3,0.9,0.6,0.6,0.4,47.7,0.4,86,10.0,5.6,0,0,0
1996,90.1,John Long,TOR,12,32,82,12,4.0,1.3,0.7,0.3,0.1,0.8,49.9,0.4,48,17.8,6.5,0,0,0
1996,90.1,Acie Earl,MIL,11,47,82,14,4.0,2.0,0.4,0.3,0.6,0.7,43.5,0.0,46,22.0,5.6,0,0,0
1996,90.1,Kevin Duckworth,LAC,8,26,82,10,4.0,2.3,0.6,0.3,0.4,1.3,47.3,0.1,4,17.0,2.0,0,0,0
1996,90.1,Ruben Nembhard,POR,5,10,82,7,4.0,0.8,1.7,0.9,0.0,0.8,48.3,0.0,64,19.8,9.9,0,0,0
1996,90.1,Todd Fuller,GSW,10,75,82,28,4.0,3.3,0.3,0.1,0.3,0.7,48.0,0.0,3,16.2,4.5,0,0,0
1996,90.1,Gary Grant,MIA,2,28,82,21,3.9,1.4,1.6,0.6,0.0,1.0,46.0,0.5,73,18.5,7.1,0,0,0
1996,90.1,Greg Anderson,SAS,13,82,82,20,3.9,5.5,0.4,0.8,0.8,0.9,53.1,0.0,0.013999999999999999,10.4,7.0,0,0,0
1996,90.1,Michael Curry,DET,5,81,82,53,3.9,1.5,0.5,0.4,0.1,0.3,59.2,0.3,83,11.3,6.6,0,0,0
1996,90.1,Randy Livingston,HOU,2,64,82,41,3.9,1.5,2.4,0.6,0.2,1.6,48.7,0.1,0.057999999999999996,16.6,5.5,0,0,0
1996,90.1,Chris Dudley,POR,5,81,82,48,3.9,7.3,0.5,0.5,1.2,1.0,44.9,0.0,91,10.5,7.6,0,0,0
1996,90.1,Marcus Brown,POR,5,21,82,11,3.9,0.7,1.0,0.4,0.1,0.6,52.3,0.6,25,21.2,6.7,0,0,0
1996,90.1,Derek Fisher,LAL,4,80,82,55,3.9,1.2,1.5,0.5,0.1,0.9,49.1,0.3,0.07400000000000001,17.9,7.8,0,0,0
1996,90.1,Sean Rooks,LAL,4,69,82,47,3.8,2.4,0.6,0.2,0.6,0.7,54.7,0.0,0.054000000000000006,16.9,7.7,0,0,0
1996,90.1,Jim McIlvaine,SEA,2,82,82,57,3.8,4.0,0.3,0.5,2.0,0.8,48.7,0.0,0.09,11.5,4.4,0,0,0
1996,90.1,Adam Keefe,UTA,1,62,82,48,3.8,3.5,0.5,0.5,0.2,0.7,57.2,0.0,65,12.4,8.3,0,0,0
1996,90.1,Ken Norman,ATL,4,17,82,11,3.8,2.3,0.7,0.4,0.2,1.1,32.2,0.4,78,22.9,1.8,0,0,0
1996,90.1,Eric Murdock,DEN,12,12,82,4,3.8,0.9,2.0,0.8,0.2,0.9,58.8,0.3,0.059000000000000004,17.6,18.4,0,0,0
1996,90.1,Gaylon Nickerson,WAS,8,4,82,2,3.8,1.3,0.3,0.3,0.3,0.3,49.7,0.0,0.057999999999999996,16.7,10.9,0,0,0
1996,90.1,Robert Parish,CHI,1,43,82,36,3.7,2.1,0.5,0.1,0.4,0.7,51.4,0.0,48,19.8,8.7,0,0,0
1996,90.1,Martin Muursepp,DAL,11,42,82,15,3.7,1.6,0.5,0.3,0.3,0.4,48.2,0.1,24,22.0,6.7,0,0,0
1996,90.1,Jamie Feick,SAS,13,41,82,10,3.7,5.2,0.6,0.4,0.3,0.8,40.5,0.1,8,14.7,6.2,0,0,0
1996,90.1,Ed O'Bannon,DAL,11,64,82,16,3.7,2.3,0.6,0.5,0.2,0.3,39.9,0.3,0.040999999999999995,16.0,4.9,0,0,0
1996,90.1,Tracy Moore,HOU,2,27,82,19,3.7,1.0,0.7,0.2,0.0,0.5,50.2,0.4,0.013999999999999999,20.2,6.5,0,0,0
1996,90.1,Jeff Grayer,SAC,9,25,82,13,3.6,1.5,1.0,0.3,0.3,0.6,49.6,0.2,0.02,14.8,4.5,0,0,0
1996,90.1,David Wingate,SEA,2,65,82,49,3.6,1.1,1.2,0.7,0.1,0.6,50.9,0.4,46,12.9,5.2,0,0,0
1996,90.1,Stephen Howard,UTA,1,49,82,42,3.6,1.7,0.2,0.4,0.2,0.5,61.3,0.0,32,18.0,9.7,0,0,0
1996,90.1,Tony Dumas,PHX,6,24,82,6,3.6,0.7,1.0,0.4,0.1,0.7,40.2,0.2,38,19.3,0.4,0,0,0
1996,90.1,Doug Overton,PHI,14,61,82,17,3.6,1.1,1.7,0.4,0.0,0.6,51.4,0.2,0.037000000000000005,16.3,10.2,0,0,0
1996,90.1,Greg Foster,UTA,1,79,82,62,3.5,2.4,0.4,0.1,0.3,0.7,50.8,0.0,42,16.6,5.1,0,0,0
1996,90.1,Donald Royal,CHH,5,62,82,32,3.5,2.5,0.4,0.4,0.2,0.8,55.2,0.0,31,12.7,5.4,0,0,0
1996,90.1,Craig Ehlo,SEA,2,62,82,45,3.5,1.8,1.1,0.6,0.1,0.7,41.2,0.4,66,16.1,4.8,0,0,0
1996,90.1,Stojko Vrankovic,MIN,6,53,82,24,3.4,3.2,0.3,0.2,1.3,1.0,58.3,0.0,24,12.1,5.5,0,0,0
1996,90.1,Jamie Watson,DAL,11,23,82,10,3.4,2.0,1.4,1.0,0.2,1.0,49.3,0.2,42,14.6,7.2,0,0,0
1996,90.1,Lionel Simmons,SAC,9,41,82,13,3.4,2.5,1.4,0.2,0.3,0.8,44.2,0.2,43,24.6,12.5,0,0,0
1996,90.1,Pete Chilcutt,VAN,14,54,82,6,3.4,2.9,0.9,0.5,0.3,0.5,52.1,0.5,6,13.6,9.5,0,0,0
1996,90.1,Sedale Threatt,HOU,2,21,82,17,3.3,1.1,1.9,0.7,0.1,0.6,45.1,0.4,39,12.1,5.2,0,0,0
1996,90.1,Greg Graham,SEA,2,28,82,23,3.3,0.5,0.4,0.4,0.0,0.4,47.6,0.3,0.026000000000000002,23.9,6.6,0,0,0
1996,90.1,Cherokee Parks,MIN,6,76,82,38,3.3,2.6,0.4,0.5,0.6,0.4,53.5,0.0,45,12.0,6.2,0,0,0
1996,90.1,Steve Nash,PHX,6,65,82,30,3.3,1.0,2.1,0.3,0.0,1.0,53.9,0.4,15,16.5,6.9,0,0,0
1996,90.1,Rumeal Robinson,POR,5,54,82,38,3.3,0.9,1.4,0.4,0.0,0.8,49.1,0.3,0.040999999999999995,19.3,7.0,0,0,0
1996,90.1,Benoit Benjamin,TOR,12,4,82,2,3.3,2.3,0.3,0.3,0.0,0.5,47.2,0.0,33,15.4,5.2,0,0,0
1996,90.1,Mark West,CLE,9,70,82,36,3.2,2.7,0.3,0.2,0.8,0.7,55.5,0.0,79,13.3,5.2,0,0,0
1996,90.1,Priest Lauderdale,ATL,4,35,82,26,3.2,1.2,0.3,0.0,0.3,1.1,56.0,0.0,23,27.4,5.3,0,0,0
1996,90.1,Aleksandar Djordjevic,POR,5,8,82,4,3.1,0.6,0.6,0.0,0.0,0.6,68.7,0.6,0.054000000000000006,16.8,11.3,0,0,0
1996,90.1,Donny Marshall,CLE,9,56,82,25,3.1,1.3,0.4,0.4,0.1,0.6,47.6,0.6,0.03,18.2,4.8,0,0,0
1996,90.1,Rafael Addison,CHH,5,41,82,30,3.1,1.1,0.8,0.2,0.1,0.4,47.6,0.2,16,18.7,5.0,0,0,0
1996,90.1,Ray Owes,GSW,10,57,82,23,3.1,2.9,0.3,0.3,0.4,0.4,44.2,0.0,0.026000000000000002,16.1,6.2,0,0,0
1996,90.1,Mitchell Butler,POR,5,49,82,29,3.0,1.1,0.6,0.3,0.0,0.6,50.3,0.2,62,16.2,5.2,0,0,0
1996,90.1,Devin Gray,SAS,13,6,82,3,3.0,2.3,0.3,0.7,0.0,0.8,31.9,0.0,-0.040999999999999995,25.2,-1.1,0,0,0
1996,90.1,Jimmy King,DEN,12,2,82,0,3.0,1.0,1.0,1.5,0.0,0.5,38.7,0.0,-21,16.4,4.3,0,0,0
1996,90.1,Jerome Allen,DEN,12,76,82,27,3.0,1.3,2.0,0.4,0.1,0.9,44.9,0.4,45,14.9,5.8,0,0,0
1996,90.1,Eric Snow,SEA,2,67,82,49,3.0,1.0,2.4,0.6,0.0,0.7,51.5,0.1,0.044000000000000004,14.0,9.0,0,0,0
1996,90.1,Willie Anderson,MIA,2,28,82,22,3.0,1.5,1.2,0.5,0.1,0.7,57.0,0.3,32,14.2,8.5,0,0,0
1996,90.1,Malik Rose,CHH,5,54,82,34,3.0,3.0,0.6,0.5,0.3,0.8,51.5,0.0,32,15.7,6.5,0,0,0
1996,90.1,Dan Schayes,ORL,7,45,82,25,3.0,2.8,0.3,0.3,0.4,0.6,46.5,0.0,0.059000000000000004,14.7,5.8,0,0,0
1996,90.1,Tim Legler,WAS,8,15,82,10,2.9,1.4,0.5,0.2,0.3,0.6,43.1,0.5,25,14.3,2.2,0,0,0
1996,90.1,Mark Hendrickson,PHI,14,29,82,5,2.9,3.2,0.1,0.3,0.1,0.5,48.1,0.1,0.018000000000000002,13.2,7.1,0,0,0
1996,90.1,Bobby Hurley,SAC,9,49,82,18,2.9,0.8,3.0,0.6,0.1,1.1,48.2,0.3,0.04,13.9,7.4,0,0,0
1996,90.1,Chucky Brown,MIL,11,70,82,25,2.9,2.1,0.4,0.1,0.3,0.3,55.2,0.0,0.02,12.1,6.7,0,0,0
1996,90.1,Richard Manning,LAC,8,26,82,7,2.9,1.5,0.1,0.2,0.1,0.3,42.5,0.1,0.018000000000000002,20.5,4.0,0,0,0
1996,90.1,Frankie King,PHI,14,7,82,0,2.9,2.0,0.7,0.6,0.0,0.4,52.1,0.1,21,13.0,9.1,0,0,0
1996,90.1,Joe Kleine,NJN,13,59,82,23,2.8,3.4,0.6,0.3,0.3,0.7,45.0,0.0,0.037000000000000005,11.5,5.1,0,0,0
1996,90.1,Don Reid,DET,5,47,82,31,2.8,2.1,0.3,0.3,0.3,0.5,52.3,0.0,0.04,14.5,4.3,0,0,0
1996,90.1,Joe Courtney,SAS,13,9,82,3,2.8,1.8,0.0,0.0,0.0,0.3,38.8,0.0,0.011000000000000001,14.6,-0.5,0,0,0
1996,90.1,Michael Hawkins,BOS,15,29,82,3,2.8,1.1,2.2,0.6,0.0,1.0,53.6,0.3,0.018000000000000002,12.3,6.6,0,0,0
1996,90.1,George Zidek,DEN,12,52,82,22,2.8,1.7,0.3,0.1,0.1,0.5,50.0,0.0,1,18.8,4.6,0,0,0
