Year,Avg. Pace,PLAYER,TEAM,Team Conference Rank,GP,Team GP,W,PTS,REB,AST,STL,BLK,TOV,AST%,AST/TO,3PM,+/-,OFFRTG,DEFRTG,DEFWS,eFG%,TS%,USG%,PIE,MVP,Prior MVPs,DPOY
2006,91.9,Keith Bogans,ORL,8,59,82,29,5.1,1.6,1.0,0.5,0.0,0.8,9.4,1.28,0.9,0.8,103.4,101.1,66,51.2,54.6,14.7,5.7,0,0,0
2006,91.9,Justin Williams,SAC,11,26,82,7,5.0,4.4,0.1,0.2,0.6,0.6,1.0,0.13,0.0,-2.3,104.4,112.4,5,61.4,56.6,16.9,8.4,0,0,0
2006,91.9,Francisco Elson,SAS,3,70,82,51,5.0,4.8,0.8,0.4,0.8,1.2,6.3,0.64,0.0,2.1,103.9,97.5,0.09699999999999999,51.1,55.2,14.2,7.8,0,0,0
2006,91.9,Renaldo Major,GSW,7,1,82,0,5.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,15.0,109.7,86.9,242,20.0,23.0,16.9,-5.6,0,0,0
2006,91.9,Jason Maxiell,DET,1,67,82,44,5.0,2.8,0.2,0.4,0.9,0.8,2.5,0.26,0.0,0.8,102.3,97.2,0.07400000000000001,50.0,51.8,18.2,7.0,0,0,0
2006,91.9,Rashad McCants,MIN,12,37,82,10,5.0,1.3,1.0,0.7,0.2,1.1,11.1,0.95,0.5,-0.1,102.0,102.8,51,40.7,45.4,20.1,2.8,0,0,0
2006,91.9,Primoz Brezec,CHA,11,58,82,22,5.0,3.2,0.4,0.2,0.4,0.7,4.4,0.61,0.0,-2.2,100.8,106.7,32,44.7,47.4,18.3,3.7,0,0,0
2006,91.9,Reggie Evans,DEN,6,66,82,37,4.9,7.0,0.7,0.6,0.2,1.4,6.0,0.47,0.0,1.0,104.3,101.1,66,54.4,55.0,14.5,10.4,0,0,0
2006,91.9,Kirk Snyder,HOU,4,39,82,23,4.9,2.1,1.0,0.3,0.3,0.7,12.5,1.5,0.3,-1.2,97.7,101.8,53,49.0,53.6,16.8,8.3,0,0,0
2006,91.9,Lindsey Hunter,DET,1,52,82,36,4.9,0.9,1.8,0.7,0.1,0.7,22.5,2.66,0.7,-1.4,97.7,102.4,0.052000000000000005,46.3,49.5,17.9,8.3,0,0,0
2006,91.9,Renaldo Balkman,NYK,11,68,82,28,4.9,4.3,0.6,0.8,0.6,0.7,7.1,0.9,0.1,-0.3,99.3,98.5,76,51.5,53.1,14.9,11.4,0,0,0
2006,91.9,Marcus Banks,PHX,2,45,82,32,4.9,0.8,1.3,0.5,0.1,0.9,22.3,1.5,0.1,-3.1,95.2,107.6,21,44.1,49.7,23.2,6.5,0,0,0
2006,91.9,Matt Bonner,SAS,3,56,82,46,4.9,2.8,0.4,0.3,0.2,0.4,6.1,0.88,0.6,0.5,102.9,102.2,42,52.3,54.2,19.5,10.2,0,0,0
2006,91.9,Keith McLeod,IND,9,48,82,17,4.8,0.9,1.9,0.5,0.1,1.0,18.4,1.96,0.3,-0.6,104.1,104.5,45,43.1,52.0,16.0,6.7,0,0,0
2006,91.9,Dan Gadzuric,MIL,14,54,82,19,4.8,4.6,0.5,0.4,0.6,0.9,5.3,0.59,0.0,-1.9,103.5,108.3,0.026000000000000002,47.4,48.2,16.8,5.8,0,0,0
2006,91.9,Beno Udrih,SAS,3,73,82,53,4.7,1.1,1.7,0.4,0.0,0.8,22.0,2.18,0.5,0.3,101.2,101.4,0.05,41.7,45.9,20.5,7.2,0,0,0
2006,91.9,Ronnie Brewer,UTA,5,56,82,36,4.6,1.3,0.4,0.7,0.1,0.4,5.7,1.0,0.0,-0.2,103.0,102.9,42,52.8,56.6,16.2,9.0,0,0,0
2006,91.9,Daniel Gibson,CLE,2,60,82,33,4.6,1.5,1.2,0.4,0.1,0.7,11.0,1.57,0.9,1.4,101.3,96.6,0.08800000000000001,53.7,55.6,13.0,5.8,0,0,0
2006,91.9,Kurt Thomas,PHX,2,67,82,51,4.6,5.7,0.4,0.4,0.4,0.5,2.6,0.69,0.0,3.7,112.1,100.5,73,48.6,53.1,12.2,8.5,0,0,0
2006,91.9,Mickael Gelabale,SEA,14,70,82,26,4.6,2.5,0.8,0.3,0.3,0.7,7.0,1.14,0.2,-1.0,103.9,105.8,0.044000000000000004,48.3,53.5,12.5,5.9,0,0,0
2006,91.9,Brian Cardinal,MEM,15,28,82,6,4.5,2.1,1.1,0.8,0.0,0.8,16.9,1.35,0.6,-1.2,101.0,106.3,0.026000000000000002,60.0,65.5,17.1,12.2,0,0,0
2006,91.9,Mardy Collins,NYK,11,52,82,19,4.5,2.0,1.6,0.6,0.1,1.1,18.8,1.46,0.3,-1.9,97.2,103.9,46,41.0,44.5,18.4,6.2,0,0,0
2006,91.9,Kendrick Perkins,BOS,15,72,82,19,4.5,5.2,1.3,0.3,1.3,1.6,9.5,0.83,0.0,-1.7,99.6,102.3,77,49.1,51.8,12.3,6.1,0,0,0
2006,91.9,Antoine Wright,NJN,6,63,82,33,4.5,2.8,0.9,0.5,0.2,0.7,8.1,1.28,0.3,-2.9,96.9,103.2,0.06,47.6,50.0,13.1,5.6,0,0,0
2006,91.9,Shavlik Randolph,PHI,9,13,82,4,4.5,4.2,0.3,0.5,0.8,0.7,3.8,0.44,0.0,0.5,96.6,93.0,91,47.9,50.3,16.5,11.1,0,0,0
2006,91.9,Jordan Farmar,LAL,7,72,82,37,4.4,1.7,1.9,0.6,0.1,1.0,20.4,1.88,0.6,0.2,103.2,102.6,51,49.8,51.5,15.8,8.5,0,0,0
2006,91.9,Yakhouba Diawara,DEN,6,64,82,33,4.4,1.7,0.9,0.5,0.1,0.6,6.8,1.49,0.8,0.3,102.1,101.1,73,42.6,45.0,12.4,2.3,0,0,0
2006,91.9,Fabricio Oberto,SAS,3,79,82,57,4.4,4.7,0.9,0.3,0.3,0.9,7.5,0.99,0.0,2.6,107.0,99.3,78,56.2,57.5,12.5,7.7,0,0,0
2006,91.9,Alexander Johnson,MEM,15,59,82,15,4.4,3.1,0.3,0.4,0.6,0.8,3.3,0.36,0.0,-0.2,108.4,109.1,19,53.8,58.8,15.8,6.4,0,0,0
2006,91.9,Brian Skinner,MIL,14,67,82,22,4.4,5.7,0.9,0.3,1.0,1.1,5.4,0.77,0.0,-1.8,104.8,108.3,38,49.0,51.1,10.8,5.7,0,0,0
2006,91.9,Jake Voskuhl,CHA,11,73,82,30,4.4,3.5,0.6,0.4,0.3,0.8,6.7,0.79,0.0,-1.5,101.6,106.3,34,47.5,52.3,15.4,5.9,0,0,0
2006,91.9,Jeff McInnis,CHA,11,38,82,17,4.3,1.6,3.3,0.4,0.0,1.1,27.6,2.95,0.0,-2.6,100.0,106.5,0.040999999999999995,39.5,42.3,15.4,5.8,0,0,0
2006,91.9,Lou Williams,PHI,9,61,82,23,4.3,1.1,1.8,0.4,0.0,0.8,26.4,2.39,0.2,0.6,100.7,96.4,63,46.9,52.1,19.1,10.9,0,0,0
2006,91.9,Jeff Foster,IND,9,75,82,32,4.3,8.1,0.8,0.8,0.5,0.9,4.9,0.81,0.0,-0.9,101.5,103.1,75,46.9,51.3,9.7,9.2,0,0,0
2006,91.9,Sasha Vujacic,LAL,7,73,82,35,4.3,1.5,0.9,0.6,0.0,0.4,10.7,2.13,0.8,-0.7,105.7,107.8,23,50.4,54.0,15.0,7.0,0,0,0
2006,91.9,Robert Hite,MIA,5,12,82,1,4.3,1.3,0.7,0.3,0.2,0.5,11.6,1.33,0.4,-1.2,96.2,101.1,0.044000000000000004,35.8,39.1,23.3,4.4,0,0,0
2006,91.9,Leon Powe,BOS,15,63,82,19,4.2,3.4,0.2,0.2,0.3,0.7,2.6,0.21,0.0,-0.6,95.3,96.8,61,44.6,54.9,17.4,10.0,0,0,0
2006,91.9,Linton Johnson,NOK,10,54,82,27,4.2,3.0,0.3,0.6,0.3,0.5,4.1,0.67,0.2,0.0,100.9,99.3,61,51.6,54.8,14.5,9.0,0,0,0
2006,91.9,Eric Snow,CLE,2,82,82,50,4.2,2.3,4.0,0.7,0.2,1.4,25.9,2.97,0.0,-0.3,99.0,99.7,0.10300000000000001,41.7,45.8,11.2,6.7,0,0,0
2006,91.9,Josh Boone,NJN,6,61,82,33,4.2,2.9,0.2,0.2,0.3,0.5,2.7,0.3,0.0,0.2,101.1,99.4,0.05,57.9,58.7,16.7,8.9,0,0,0
2006,91.9,Lynn Greer,MIL,14,41,82,10,4.1,0.7,1.3,0.4,0.0,0.4,20.5,2.94,0.4,-0.6,103.4,105.1,0.027999999999999997,49.6,53.8,18.0,8.9,0,0,0
2006,91.9,Clifford Robinson,NJN,6,50,82,27,4.1,2.4,1.0,0.2,0.5,0.6,9.2,1.7,0.5,-4.5,96.3,107.9,35,42.9,43.4,12.9,3.3,0,0,0
2006,91.9,Jared Jeffries,NYK,11,55,82,21,4.1,4.3,1.2,0.8,0.5,1.1,8.0,1.1,0.0,-3.1,103.2,108.7,0.037000000000000005,46.6,47.3,10.3,4.3,0,0,0
2006,91.9,Malik Allen,CHI,3,60,82,35,4.0,2.0,0.3,0.3,0.3,0.4,4.1,0.76,0.0,1.2,102.8,98.0,51,41.5,44.3,20.2,6.1,0,0,0
2006,91.9,Greg Buckner,DAL,1,76,82,61,4.0,2.1,0.9,0.6,0.1,0.5,8.2,1.75,0.4,0.3,103.2,101.9,68,46.5,48.6,11.6,4.7,0,0,0
2006,91.9,Brian Scalabrine,BOS,15,54,82,19,4.0,1.9,1.1,0.4,0.3,0.8,9.2,1.34,0.8,-1.4,100.4,104.0,0.057999999999999996,51.8,53.7,10.8,3.4,0,0,0
2006,91.9,Dajuan Wagner,GSW,7,1,82,1,4.0,0.0,1.0,0.0,0.0,1.0,20.0,1.0,1.0,2.0,121.4,100.0,0.03,150.0,106.4,21.4,6.9,0,0,0
2006,91.9,Robert Horry,SAS,3,68,82,45,3.9,3.4,1.1,0.7,0.6,0.6,10.6,1.75,0.7,2.7,103.4,94.8,98,45.8,48.0,13.5,7.8,0,0,0
2006,91.9,Shawne Williams,IND,9,46,82,19,3.9,1.8,0.5,0.1,0.2,0.5,6.8,0.92,0.4,-2.8,97.5,108.3,0.02,52.8,53.3,15.6,5.3,0,0,0
2006,91.9,Kris Humphries,TOR,4,60,82,35,3.8,3.1,0.3,0.2,0.4,0.5,4.3,0.56,0.0,-0.7,102.8,105.3,0.03,47.0,51.6,16.6,7.4,0,0,0
2006,91.9,Travis Diener,ORL,8,26,82,12,3.8,0.7,1.3,0.2,0.0,0.5,21.0,2.69,0.7,0.2,103.3,103.5,35,53.8,56.6,15.2,8.0,0,0,0
2006,91.9,Kevin Ollie,PHI,9,53,82,19,3.8,1.4,2.5,0.4,0.0,0.9,22.9,2.77,0.0,-3.2,96.7,105.0,47,43.3,48.1,12.9,6.6,0,0,0
2006,91.9,Jackie Butler,SAS,3,11,82,8,3.7,2.0,0.5,0.2,0.0,0.9,8.8,0.5,0.0,-3.5,90.4,110.2,0.01,45.7,52.0,22.0,6.4,0,0,0
2006,91.9,Jalen Rose,PHX,2,29,82,22,3.7,0.8,0.6,0.2,0.1,0.3,11.9,1.78,0.7,-1.8,95.5,103.8,0.026000000000000002,56.4,59.2,18.4,9.5,0,0,0
2006,91.9,Austin Croshere,DAL,1,61,82,49,3.7,3.0,0.7,0.2,0.1,0.5,10.4,1.33,0.4,0.3,96.5,95.4,71,41.0,46.3,16.9,10.0,0,0,0
2006,91.9,Raef LaFrentz,POR,12,27,82,9,3.7,2.6,0.3,0.3,0.4,0.5,3.8,0.62,0.1,-4.2,99.1,114.4,-3,39.2,44.1,16.8,3.4,0,0,0
2006,91.9,Luke Jackson,TOR,4,13,82,8,3.7,0.8,1.0,0.4,0.1,0.5,15.7,1.86,0.4,-1.8,101.4,107.8,0.02,50.0,51.1,18.0,5.2,0,0,0
2006,91.9,Sergio Rodriguez,POR,12,67,82,24,3.7,1.4,3.3,0.5,0.0,1.1,41.6,2.83,0.4,-1.5,99.6,106.6,0.028999999999999998,47.3,49.3,17.1,11.0,0,0,0
2006,91.9,Andray Blatche,WAS,6,56,82,27,3.7,3.4,0.7,0.3,0.6,0.9,9.4,0.8,0.1,-1.5,101.4,107.2,25,44.7,47.1,16.9,7.1,0,0,0
2006,91.9,Mike Wilks,SEA,14,47,82,14,3.6,1.1,1.7,0.3,0.1,0.7,23.8,2.55,0.1,0.4,105.8,103.5,35,48.6,53.3,16.2,8.8,0,0,0
2006,91.9,Thabo Sefolosha,CHI,3,71,82,42,3.6,2.2,0.8,0.5,0.2,0.8,10.9,1.0,0.2,1.2,98.5,93.2,0.08,45.5,46.4,16.7,6.3,0,0,0
2006,91.9,Michael Doleac,MIA,5,56,82,26,3.6,2.8,0.4,0.3,0.3,0.5,5.3,0.73,0.0,-1.3,98.5,103.4,0.04,46.9,51.8,15.0,7.3,0,0,0
2006,91.9,Bracey Wright,MIN,12,19,82,6,3.5,1.1,0.8,0.5,0.1,0.3,11.4,2.5,0.3,2.7,109.7,95.6,0.059000000000000004,45.0,49.3,17.0,9.1,0,0,0
2006,91.9,DerMarr Johnson,DEN,6,39,82,22,3.5,1.5,0.4,0.4,0.3,0.7,6.8,0.63,0.5,-1.3,91.7,97.5,55,38.6,41.4,18.3,4.0,0,0,0
2006,91.9,Chris Quinn,MIA,5,42,82,18,3.4,0.7,1.5,0.4,0.0,0.5,28.9,3.1,0.5,0.3,99.2,97.8,47,44.3,47.9,19.4,8.8,0,0,0
2006,91.9,Dan Dickau,POR,12,50,82,21,3.3,0.9,1.4,0.3,0.0,0.5,25.9,2.59,0.3,1.0,105.3,99.4,0.04,41.1,47.6,20.0,8.0,0,0,0
2006,91.9,Ronnie Price,SAC,11,58,82,21,3.3,1.2,0.8,0.5,0.1,0.6,14.0,1.45,0.4,-1.0,102.3,103.6,31,45.1,48.9,18.1,6.8,0,0,0
2006,91.9,John Lucas III,HOU,4,47,82,28,3.3,0.8,0.7,0.4,0.0,0.3,16.7,2.2,0.3,-0.2,95.3,99.6,35,44.6,46.8,21.0,7.8,0,0,0
2006,91.9,Solomon Jones,ATL,13,58,82,20,3.3,2.3,0.2,0.2,0.7,0.4,2.8,0.44,0.0,-3.0,98.6,110.8,0.011000000000000001,50.8,58.7,12.5,5.6,0,0,0
2006,91.9,Stephen Graham,POR,12,14,82,5,3.2,1.5,0.4,0.3,0.1,0.9,5.5,0.38,0.2,-4.0,96.9,111.6,8,46.3,51.2,15.9,2.1,0,0,0
2006,91.9,Michael Sweetney,CHI,3,48,82,29,3.2,2.5,0.6,0.2,0.2,0.9,12.2,0.67,0.0,0.6,97.3,93.6,51,43.3,46.9,22.3,6.5,0,0,0
2006,91.9,Shannon Brown,CLE,2,23,82,16,3.2,0.9,0.4,0.3,0.1,0.6,9.1,0.71,0.3,-2.6,95.1,110.8,8,42.6,45.5,20.8,3.5,0,0,0
2006,91.9,Hilton Armstrong,NOK,10,56,82,28,3.1,2.7,0.2,0.2,0.5,0.6,2.7,0.29,0.0,-0.3,97.2,97.4,57,54.4,57.0,13.6,7.3,0,0,0
2006,91.9,Josh Powell,GSW,7,37,82,16,3.1,2.4,0.6,0.1,0.3,0.8,10.0,0.72,0.0,-3.6,91.2,108.1,17,46.2,52.0,16.5,6.2,0,0,0
2006,91.9,Shammond Williams,LAL,7,30,82,15,3.1,1.3,1.0,0.4,0.0,0.4,15.0,2.38,0.7,-1.0,100.0,104.3,33,52.3,53.0,13.4,8.0,0,0,0
2006,91.9,Alan Henderson,PHI,9,38,82,9,3.1,2.8,0.3,0.2,0.3,0.3,3.6,0.83,0.0,0.0,101.5,102.2,0.04,64.2,67.9,10.3,9.0,0,0,0
2006,91.9,Dikembe Mutombo,HOU,4,75,82,49,3.1,6.5,0.2,0.3,1.0,0.5,1.6,0.34,0.0,1.4,100.0,96.2,92,55.6,60.1,8.2,10.8,0,0,0
2006,91.9,Ira Newble,CLE,2,15,82,12,3.1,2.0,0.1,0.4,0.0,0.2,2.6,0.67,0.5,-0.2,95.5,98.5,43,54.1,55.6,14.6,8.0,0,0,0
2006,91.9,Darrick Martin,TOR,4,31,82,16,3.0,0.4,1.4,0.1,0.0,0.4,34.7,3.58,0.4,-0.6,97.2,101.5,0.027999999999999997,42.0,45.5,21.7,7.1,0,0,0
2006,91.9,Anthony Carter,DEN,6,2,82,2,3.0,1.5,5.5,0.0,0.5,3.0,42.3,1.83,0.0,3.0,102.6,94.9,0.11,37.5,37.5,15.6,4.5,0,0,0
2006,91.9,Jacque Vaughn,SAS,3,64,82,48,3.0,1.1,2.0,0.4,0.0,0.6,27.0,3.28,0.0,2.5,105.5,94.4,71,42.8,49.1,14.6,8.2,0,0,0
2006,91.9,Slava Medvedenko,ATL,13,14,82,4,3.0,1.0,0.1,0.0,0.1,0.4,4.8,0.4,0.1,-1.0,97.4,104.5,17,43.1,55.6,24.9,7.1,0,0,0
2006,91.9,Melvin Ely,SAS,3,30,82,7,3.0,1.8,0.6,0.2,0.3,0.9,11.5,0.64,0.0,-3.1,86.9,100.0,48,36.3,44.2,18.4,2.0,0,0,0
2006,91.9,Royal Ivey,ATL,13,53,82,19,3.0,1.0,0.8,0.5,0.1,0.6,14.0,1.45,0.1,-1.3,97.4,103.6,33,46.5,49.6,15.6,5.4,0,0,0
2006,91.9,David Harrison,IND,9,24,82,8,3.0,1.8,0.3,0.2,0.5,1.1,6.3,0.23,0.0,-1.8,88.0,97.1,45,51.7,52.5,20.9,2.6,0,0,0
2006,91.9,Malik Rose,NYK,11,65,82,25,3.0,2.7,1.0,0.4,0.1,1.0,13.5,1.0,0.0,-2.0,98.0,105.8,31,40.3,46.0,15.1,5.7,0,0,0
2006,91.9,Maceo Baston,IND,9,47,82,22,2.9,1.6,0.3,0.3,0.4,0.7,6.7,0.5,0.1,-0.9,97.5,100.8,0.036000000000000004,66.4,71.4,13.6,8.7,0,0,0
2006,91.9,Daniel Ewing,LAC,9,61,82,30,2.9,1.2,1.5,0.5,0.1,0.8,21.5,1.8,0.2,0.8,99.9,95.6,66,44.7,49.5,15.2,7.6,0,0,0
2006,91.9,Cedric Simmons,NOK,10,43,82,19,2.9,2.5,0.3,0.2,0.5,0.5,3.7,0.55,0.0,-2.3,93.8,102.6,0.044000000000000004,41.7,43.0,14.2,3.3,0,0,0
2006,91.9,Wayne Simien,MIA,5,8,82,1,2.9,1.4,0.5,0.3,0.0,0.4,8.2,1.33,0.0,-3.1,89.4,100.6,47,39.1,44.1,14.5,2.3,0,0,0
2006,91.9,Danny Fortson,SEA,14,14,82,6,2.9,3.1,0.1,0.1,0.0,1.1,1.0,0.07,0.0,-0.5,106.4,105.9,0.027000000000000003,50.0,56.0,14.5,1.6,0,0,0
2006,91.9,Hassan Adams,NJN,6,61,82,31,2.9,1.3,0.2,0.3,0.1,0.4,4.3,0.59,0.0,-0.3,98.2,98.6,0.04,55.6,57.7,15.7,7.6,0,0,0
2006,91.9,Dijon Thompson,ATL,13,6,82,1,2.8,1.3,0.3,0.0,0.0,0.2,7.1,2.0,0.0,-1.5,96.9,104.0,0.026000000000000002,40.0,48.2,17.3,7.6,0,0,0
2006,91.9,Quincy Douby,SAC,11,42,82,16,2.8,0.9,0.4,0.4,0.1,0.4,7.1,1.0,0.3,-0.9,100.1,105.0,24,42.9,44.9,17.3,5.7,0,0,0
2006,91.9,Vassilis Spanoulis,HOU,4,31,82,21,2.7,0.7,0.9,0.2,0.0,0.9,20.7,0.97,0.2,-1.0,90.3,96.6,47,35.4,47.0,20.0,3.0,0,0,0
2006,91.9,CJ Miles,UTA,5,37,82,23,2.7,0.9,0.7,0.3,0.1,0.8,9.7,0.89,0.2,-1.5,99.9,107.9,0.018000000000000002,37.5,40.0,17.7,-0.4,0,0,0
2006,91.9,David Noel,MIL,14,68,82,22,2.7,1.8,1.0,0.4,0.1,0.6,12.2,1.63,0.3,-2.6,101.3,110.7,0.011000000000000001,41.5,47.0,13.1,5.3,0,0,0
2006,91.9,Donell Taylor,WAS,6,47,82,21,2.7,1.1,1.0,0.4,0.1,0.5,23.6,1.8,0.1,-2.0,89.0,100.1,33,41.1,42.2,20.9,7.9,0,0,0
2006,91.9,Roger Mason Jr.,WAS,6,62,82,27,2.7,0.7,0.6,0.2,0.1,0.3,11.5,1.84,0.5,-1.1,99.5,106.0,19,42.2,44.3,17.9,3.2,0,0,0
2006,91.9,Pat Burke,PHX,2,23,82,19,2.6,2.0,0.2,0.1,0.1,0.3,5.1,0.71,0.3,-1.3,94.4,104.2,21,40.0,42.4,20.6,6.9,0,0,0
2006,91.9,Justin Reed,MIN,12,41,82,17,2.6,1.1,0.4,0.1,0.1,0.5,8.5,0.77,0.0,-1.5,97.6,106.0,0.02,37.4,44.1,19.1,2.9,0,0,0
2006,91.9,Lorenzen Wright,ATL,13,67,82,23,2.6,3.2,0.6,0.4,0.4,0.6,6.0,1.03,0.0,-2.1,98.3,104.6,43,44.8,43.9,10.4,2.0,0,0,0
2006,91.9,Othella Harrington,CHA,11,26,82,8,2.6,1.5,0.2,0.0,0.0,0.6,5.4,0.4,0.0,-1.5,90.5,95.3,0.05,44.6,51.0,16.9,1.1,0,0,0
2006,91.9,Eric Williams,CHA,11,21,82,12,2.6,0.8,0.3,0.1,0.0,0.3,10.3,1.0,0.4,0.2,101.3,101.3,0.022000000000000002,48.9,50.8,22.6,7.0,0,0,0
2006,91.9,Rafael Araujo,UTA,5,28,82,17,2.6,2.4,0.4,0.2,0.1,0.6,6.7,0.59,0.0,2.0,104.2,93.9,55,41.5,46.3,16.4,6.0,0,0,0
2006,91.9,Adrian Griffin,CHI,3,54,82,32,2.5,2.0,1.1,0.6,0.1,0.7,15.4,1.55,0.0,1.4,102.6,96.1,0.057999999999999996,47.3,49.9,13.2,7.9,0,0,0
2006,91.9,Bobby Jones,PHI,9,44,82,15,2.5,1.3,0.4,0.3,0.0,0.4,7.5,0.89,0.0,0.8,102.1,94.7,47,46.8,49.5,17.2,3.9,0,0,0
2006,91.9,Theo Ratliff,BOS,15,2,82,1,2.5,3.5,0.0,0.5,1.5,0.5,0.0,0.0,0.0,-10.0,95.7,121.3,-0.054000000000000006,33.3,52.5,5.9,2.2,0,0,0
2006,91.9,Jarron Collins,UTA,5,82,82,51,2.5,2.1,0.7,0.2,0.1,0.5,10.2,1.62,0.0,1.3,101.7,96.1,61,44.1,49.4,11.6,4.5,0,0,0
2006,91.9,Rawle Marshall,IND,9,40,82,12,2.5,0.7,0.3,0.3,0.1,0.5,6.3,0.68,0.1,-1.1,90.5,96.1,53,38.2,45.5,14.8,4.2,0,0,0
2006,91.9,Eric Piatkowski,PHX,2,11,82,9,2.5,0.8,0.4,0.0,0.1,0.5,8.5,0.8,0.6,-0.3,102.8,107.1,0.013000000000000001,50.0,52.2,20.0,4.4,0,0,0
2006,91.9,Andre Brown,SEA,14,38,82,16,2.4,1.9,0.1,0.2,0.1,0.8,1.4,0.07,0.0,-0.3,93.3,96.9,38,56.8,57.7,17.1,9.1,0,0,0
2006,91.9,Pops Mensah-Bonsu,DAL,1,12,82,9,2.4,1.8,0.0,0.1,0.0,0.8,0.0,0.0,0.0,0.5,100.7,99.3,0.027999999999999997,64.7,58.2,20.5,5.9,0,0,0
2006,91.9,Kevin Willis,DAL,1,5,82,3,2.4,1.6,0.2,0.4,0.2,0.4,3.4,0.5,0.0,1.2,115.6,106.4,19,38.5,43.2,17.6,1.2,0,0,0
2006,91.9,Ryan Hollins,CHA,11,27,82,8,2.4,1.1,0.0,0.1,0.3,0.6,1.0,0.06,0.0,-3.4,90.7,113.1,1,55.6,59.7,16.7,1.7,0,0,0
2006,91.9,J.J. Barea,DAL,1,33,82,26,2.4,0.8,0.7,0.0,0.0,0.4,24.0,1.71,0.2,-1.1,93.8,104.5,17,39.7,44.0,23.1,6.0,0,0,0
2006,91.9,DeSagana Diop,DAL,1,81,82,66,2.3,5.4,0.4,0.5,1.4,0.8,3.0,0.48,0.0,1.1,103.3,98.8,85,47.0,50.3,7.8,5.7,0,0,0
2006,91.9,Jake Tsakalidis,HOU,4,36,82,12,2.3,2.9,0.1,0.2,0.3,0.7,2.2,0.21,0.0,-0.8,96.7,99.9,46,40.3,47.1,13.3,5.3,0,0,0
2006,91.9,Earl Barron,MIA,5,28,82,11,2.3,1.5,0.2,0.2,0.1,0.4,4.5,0.45,0.0,-0.7,93.7,99.7,32,28.9,35.7,22.7,2.9,0,0,0
2006,91.9,Adonal Foyle,GSW,7,48,82,19,2.2,2.6,0.4,0.2,1.0,0.5,5.4,0.83,0.0,-1.1,104.3,107.7,19,56.5,55.7,10.5,7.2,0,0,0
2006,91.9,Jumaine Jones,PHX,2,18,82,14,2.2,1.3,0.1,0.3,0.1,0.4,1.1,0.14,0.6,-0.8,97.5,102.8,0.026000000000000002,37.3,38.6,18.6,0.8,0,0,0
2006,91.9,Viktor Khryapa,CHI,3,33,82,19,2.2,1.7,0.6,0.3,0.0,0.5,14.5,1.31,0.0,-0.5,95.9,100.8,0.028999999999999998,38.6,44.8,17.9,4.6,0,0,0
2006,91.9,Aaron McKie,LAL,7,10,82,4,2.2,1.8,1.3,0.4,0.0,0.8,16.5,1.63,0.0,-1.3,96.5,103.1,42,64.7,64.7,8.5,7.3,0,0,0
2006,91.9,Maurice Ager,DAL,1,32,82,26,2.2,0.7,0.2,0.1,0.1,0.5,6.5,0.47,0.2,-2.2,85.2,101.4,0.027000000000000003,35.0,40.8,20.7,-0.2,0,0,0
2006,91.9,Pat Garrity,ORL,8,33,82,14,2.2,1.3,0.4,0.2,0.0,0.4,8.2,1.0,0.3,0.3,102.3,102.1,0.03,39.3,45.6,15.1,3.5,0,0,0
2006,91.9,Jason Collins,NJN,6,80,82,40,2.1,4.0,0.6,0.5,0.5,0.9,3.4,0.63,0.0,0.9,103.7,100.8,91,36.4,40.8,7.1,0.6,0,0,0
2006,91.9,Matt Freije,ATL,13,19,82,9,2.1,1.3,0.4,0.2,0.1,0.2,8.8,2.33,0.2,0.3,93.1,91.7,57,32.4,35.3,17.0,4.3,0,0,0
2006,91.9,David Wesley,CLE,2,35,82,20,2.1,1.0,1.1,0.3,0.1,0.5,17.2,2.18,0.3,-0.3,95.5,97.3,0.052000000000000005,35.3,41.8,13.3,5.0,0,0,0
2006,91.9,Aaron Williams,LAC,9,38,82,15,2.0,2.2,0.2,0.2,0.4,0.5,3.0,0.39,0.0,-0.4,96.5,97.9,48,54.7,60.6,10.0,6.5,0,0,0
2006,91.9,Brandon Bass,NOK,10,21,82,8,2.0,2.0,0.1,0.1,0.1,0.5,3.0,0.3,0.0,-0.9,96.5,102.9,0.026000000000000002,34.1,41.1,16.7,5.0,0,0,0
2006,91.9,Maurice Taylor,SAC,11,12,82,3,2.0,2.3,0.4,0.3,0.1,0.5,7.8,0.83,0.0,2.4,99.0,81.9,83,28.6,35.6,17.3,4.1,0,0,0
2006,91.9,Sean Marks,PHX,2,3,82,2,2.0,1.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,-4.0,79.5,107.5,0.013000000000000001,33.3,43.6,16.3,2.5,0,0,0
2006,91.9,Bo Outlaw,ORL,8,41,82,21,2.0,2.6,0.4,0.4,0.1,0.5,5.5,0.76,0.0,-0.1,101.3,102.5,39,66.7,66.7,8.1,7.3,0,0,0
2006,91.9,Bernard Robinson,NJN,6,31,82,9,2.0,1.5,0.6,0.5,0.1,0.5,11.9,1.19,0.0,-2.3,88.6,97.8,47,30.6,41.3,14.3,6.2,0,0,0
2006,91.9,Joel Przybilla,POR,12,43,82,19,2.0,3.9,0.3,0.2,1.6,0.9,2.7,0.3,0.0,-0.7,100.1,101.8,0.057999999999999996,47.4,46.7,8.8,2.8,0,0,0
